id,degree_x,degree_centrality_x,betweenness_centrality_x,eigenvector_centrality,closeness_centrality,label,degree_y,degree_centrality_y,betweenness_centrality_y,community
Barnaby Marsh,5,0.004492362982929021,1.0773052716856164e-06,0.014173461873057685,0.466906790135989,Barnaby Marsh,5,0.004492362982929,1.0773052716856164e-06,6
Larry Visosk,2,0.0017969451931716084,0.0,0.01401660050273022,0.46773574138345636,Larry Visosk,2,0.0017969451931716,0.0,0
James Drougas,3,0.0026954177897574125,0.0,0.012759522897383295,0.471291871796479,James Drougas,3,0.0026954177897574,0.0,5
Paul Krassner,30,0.026954177897574125,0.026032912984758058,0.017413754452176956,0.4807521100989631,Paul Krassner,30,0.0269541778975741,0.026032912984758,5
Jim Drougas,3,0.0026954177897574125,0.0,0.012759522897383295,0.471291871796479,Jim Drougas,3,0.0026954177897574,0.0,5
AdeR,2,0.0017969451931716084,0.0,0.01235418913051156,0.4662870023614722,AdeR,2,0.0017969451931716,0.0,0
EL HACHEM Johnny,3,0.0026954177897574125,8.079789537642123e-07,0.012639785787654907,0.4664934153771258,EL HACHEM Johnny,3,0.0026954177897574,8.079789537642123e-07,0
Johnny el HACHEM,2,0.0017969451931716084,0.0,0.01235418913051156,0.4662870023614722,Johnny el HACHEM,2,0.0017969451931716,0.0,0
Nancy Cain,21,0.01886792452830189,0.007805824222680328,0.01704083160617046,0.4787862904756598,Nancy Cain,21,0.0188679245283018,0.0078058242226803,5
Etienne Binant,5,0.004492362982929021,1.0773052716856164e-06,0.01505852468209028,0.46835938903863433,Etienne Binant,5,0.004492362982929,1.0773052716856164e-06,0
DANNY GOLDBERG,2,0.0017969451931716084,0.0,0.00039962855243399874,0.32187190755556727,DANNY GOLDBERG,2,0.0017969451931716,0.0,5
Sam Walli Leff Michael Simmons,2,0.0017969451931716084,0.0,0.00039962855243399874,0.32187190755556727,Sam Walli Leff Michael Simmons,2,0.0017969451931716,0.0,5
paul krassner,32,0.028751123090745734,0.019893713694535638,0.01688710879426005,0.48053288889052764,paul krassner,32,0.0287511230907457,0.0198937136945356,5
Dan Viola,19,0.017070979335130278,0.0,0.02423969871328093,0.47003060898168025,Dan Viola,19,0.0170709793351302,0.0,10
Greg Hartmann,23,0.020664869721473494,1.0192152815457056e-06,0.026522898876314326,0.4708706994356243,Greg Hartmann,23,0.0206648697214734,1.0192152815457056e-06,10
Steven Huttler,19,0.017070979335130278,0.0,0.02423969871328093,0.47003060898168025,Steven Huttler,19,0.0170709793351302,0.0,10
Lang Caroline,4,0.0035938903863432167,0.0,0.014727473956548347,0.46815132178450786,Lang Caroline,4,0.0035938903863432,0.0,0
Scoop Notifications,2,0.0017969451931716084,0.0,0.012518608164733007,0.4664934153771258,Scoop Notifications,2,0.0017969451931716,0.0,8
Dan Christensen,2,0.0017969451931716084,0.0,0.0023847558201664193,0.32931519541778975,Dan Christensen,2,0.0017969451931716,0.0,0
paul krassner I,2,0.0017969451931716084,0.0,0.012384259844184337,0.4662870023614722,paul krassner I,2,0.0017969451931716,0.0,0
HMS-in the News,4,0.0035938903863432167,0.0,0.01301824882233425,0.4667000112209598,HMS-in the News,4,0.0035938903863432,0.0,6
Rudolph E Tanzi,4,0.0035938903863432167,0.0,0.01301824882233425,0.4667000112209598,Rudolph E Tanzi,4,0.0035938903863432,0.0,6
Lawrence M. Krauss,4,0.0035938903863432167,0.0,0.013089472766526123,0.46815132178450786,Lawrence M. Krauss,4,0.0035938903863432,0.0,12
Anil Ambani,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Anil Ambani,1,0.0008984725965858,0.0,0
Juliette Nichols,5,0.004492362982929021,0.0,0.014608375453465935,0.4671137523656592,Juliette Nichols,5,0.004492362982929,0.0,1
Russell Quelch,5,0.004492362982929021,0.0,0.014608375453465935,0.4671137523656592,Russell Quelch,5,0.004492362982929,0.0,1
Scott Smith,5,0.004492362982929021,0.0,0.014608375453465935,0.4671137523656592,Scott Smith,5,0.004492362982929,0.0,1
Dr. Robert Stickgold,5,0.004492362982929021,0.0,0.01453478146141245,0.466906790135989,Dr. Robert Stickgold,5,0.004492362982929,0.0,1
Patrick McNamara,5,0.004492362982929021,0.0,0.01453478146141245,0.466906790135989,Patrick McNamara,5,0.004492362982929,0.0,1
Peter Getzels,5,0.004492362982929021,0.0,0.01453478146141245,0.466906790135989,Peter Getzels,5,0.004492362982929,0.0,1
Joshua Cooper Ramo,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Joshua Cooper Ramo,1,0.0008984725965858,0.0,0
Thorbjpn Jagland,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Thorbjpn Jagland,1,0.0008984725965858,0.0,0
Jabor Y. Inewei,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Jabor Y. Inewei,1,0.0008984725965858,0.0,0
Jonathan Farkailll,2,0.0017969451931716084,0.0,0.01234743053672686,0.4662870023614722,Jonathan Farkailll,2,0.0017969451931716,0.0,0
John McFarlane,3,0.0026954177897574125,0.0,0.012828084654925406,0.4667000112209598,John McFarlane,3,0.0026954177897574,0.0,8
aziza alahmadi,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,aziza alahmadi,1,0.0008984725965858,0.0,0
anasalrasheed,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,anasalrasheed,1,0.0008984725965858,0.0,0
Ashley Parker,3,0.0026954177897574125,0.0,0.015318975222169469,0.4679434393147989,Ashley Parker,3,0.0026954177897574,0.0,0
Matthew Hiltzik,8,0.0071877807726864335,5.954035385476755e-06,0.019788933339248607,0.4685676413236671,Matthew Hiltzik,8,0.0071877807726864,5.954035385476755e-06,0
Andreas Kraus,4,0.0035938903863432167,0.0,0.01296085427028701,0.4667000112209598,Andreas Kraus,4,0.0035938903863432,0.0,27
George Henderson,4,0.0035938903863432167,0.0,0.01296085427028701,0.4667000112209598,George Henderson,4,0.0035938903863432,0.0,27
Richard John Nawrot,4,0.0035938903863432167,0.0,0.01296085427028701,0.4667000112209598,Richard John Nawrot,4,0.0035938903863432,0.0,27
Terje Rod-Larsen,4,0.0035938903863432167,0.0,0.01296085427028701,0.4667000112209598,Terje Rod-Larsen,4,0.0035938903863432,0.0,27
Nicholas Ribi,2,0.0017969451931716084,0.0,0.012354036337239097,0.4662870023614722,Nicholas Ribi,2,0.0017969451931716,0.0,0
Nicholas Rib's,2,0.0017969451931716084,0.0,0.012354036337239097,0.4662870023614722,Nicholas Rib's,2,0.0017969451931716,0.0,0
Robert Gold,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Robert Gold,1,0.0008984725965858,0.0,0
Ben Sosenko,3,0.0026954177897574125,0.0,0.013181360876016993,0.4664934153771258,Ben Sosenko,3,0.0026954177897574,0.0,0
Greg Farrell,2,0.0017969451931716084,0.0,0.013364364841021688,0.4662870023614722,Greg Farrell,2,0.0017969451931716,0.0,2
Denyse Sabagh,29,0.026055705300988323,9.684204888688205e-06,0.035733297114171385,0.47277192702419346,Denyse Sabagh,29,0.0260557053009883,9.684204888688209e-06,9
Deputy Lyddy,12,0.01078167115902965,0.0,0.020941258599712863,0.46835938903863433,Deputy Lyddy,12,0.0107816711590296,0.0,9
Ellen Kerns,29,0.026055705300988323,9.684204888688205e-06,0.035733297114171385,0.47277192702419346,Ellen Kerns,29,0.0260557053009883,9.684204888688209e-06,9
Ken Adams,29,0.026055705300988323,9.684204888688205e-06,0.035733297114171385,0.47277192702419346,Ken Adams,29,0.0260557053009883,9.684204888688209e-06,9
Michael Baxter,29,0.026055705300988323,9.684204888688205e-06,0.035733297114171385,0.47277192702419346,Michael Baxter,29,0.0260557053009883,9.684204888688209e-06,9
Mr. Martin,12,0.01078167115902965,0.0,0.020941258599712863,0.46835938903863433,Mr. Martin,12,0.0107816711590296,0.0,9
Mr. Satz,12,0.01078167115902965,0.0,0.020941258599712863,0.46835938903863433,Mr. Satz,12,0.0107816711590296,0.0,9
Patrick M. Regan,29,0.026055705300988323,9.684204888688205e-06,0.035733297114171385,0.47277192702419346,Patrick M. Regan,29,0.0260557053009883,9.684204888688209e-06,9
Rich Beckler,29,0.026055705300988323,9.684204888688205e-06,0.035733297114171385,0.47277192702419346,Rich Beckler,29,0.0260557053009883,9.684204888688209e-06,9
Robert Barnett,29,0.026055705300988323,9.684204888688205e-06,0.035733297114171385,0.47277192702419346,Robert Barnett,29,0.0260557053009883,9.684204888688209e-06,9
Sheriff Chapman,29,0.026055705300988323,9.684204888688205e-06,0.035733297114171385,0.47277192702419346,Sheriff Chapman,29,0.0260557053009883,9.684204888688209e-06,9
Avery Gunther,26,0.02336028751123091,0.0,0.034313768081161454,0.4721364808857201,Avery Gunther,26,0.0233602875112309,0.0,9
Bob Martin,26,0.02336028751123091,0.0,0.034313768081161454,0.4721364808857201,Bob Martin,26,0.0233602875112309,0.0,9
Bob Richel,26,0.02336028751123091,0.0,0.034313768081161454,0.4721364808857201,Bob Richel,26,0.0233602875112309,0.0,9
Cathie Skoog,26,0.02336028751123091,0.0,0.034313768081161454,0.4721364808857201,Cathie Skoog,26,0.0233602875112309,0.0,9
Dana Brown,26,0.02336028751123091,0.0,0.034313768081161454,0.4721364808857201,Dana Brown,26,0.0233602875112309,0.0,9
Erik Prince,26,0.02336028751123091,0.0,0.034313768081161454,0.4721364808857201,Erik Prince,26,0.0233602875112309,0.0,9
Grace Nadine McGuire,26,0.02336028751123091,0.0,0.034313768081161454,0.4721364808857201,Grace Nadine McGuire,26,0.0233602875112309,0.0,9
Henry Bud Horton,26,0.02336028751123091,0.0,0.034313768081161454,0.4721364808857201,Henry Bud Horton,26,0.0233602875112309,0.0,9
Jeh Johnson,26,0.02336028751123091,0.0,0.034313768081161454,0.4721364808857201,Jeh Johnson,26,0.0233602875112309,0.0,9
John Gunther,26,0.02336028751123091,0.0,0.034313768081161454,0.4721364808857201,John Gunther,26,0.0233602875112309,0.0,9
Lesley Simms,26,0.02336028751123091,0.0,0.034313768081161454,0.4721364808857201,Lesley Simms,26,0.0233602875112309,0.0,9
Matthew Horton,26,0.02336028751123091,0.0,0.034313768081161454,0.4721364808857201,Matthew Horton,26,0.0233602875112309,0.0,9
Steve Colo,26,0.02336028751123091,0.0,0.034313768081161454,0.4721364808857201,Steve Colo,26,0.0233602875112309,0.0,9
Sue Popovich Horton,26,0.02336028751123091,0.0,0.034313768081161454,0.4721364808857201,Sue Popovich Horton,26,0.0233602875112309,0.0,9
William O. Ritchie,26,0.02336028751123091,0.0,0.034313768081161454,0.4721364808857201,William O. Ritchie,26,0.0233602875112309,0.0,9
Maria T. Zuber,4,0.0035938903863432167,0.0,0.013021116776900113,0.4667000112209598,Maria T. Zuber,4,0.0035938903863432,0.0,0
Paul Schierenbeck,4,0.0035938903863432167,0.0,0.013021116776900113,0.4667000112209598,Paul Schierenbeck,4,0.0035938903863432,0.0,0
Suzanne Pettit,4,0.0035938903863432167,0.0,0.013021116776900113,0.4667000112209598,Suzanne Pettit,4,0.0035938903863432,0.0,0
Jack Lang,2,0.0017969451931716084,0.0,0.012400694042950114,0.4662870023614722,Jack Lang,2,0.0017969451931716,0.0,0
Jack LANG,3,0.0026954177897574125,0.0,0.01275737782313394,0.4664934153771258,Jack LANG,3,0.0026954177897574,0.0,13
Barbro C. Ehnbom,2,0.0017969451931716084,0.0,0.01234743053672686,0.4662870023614722,Barbro C. Ehnbom,2,0.0017969451931716,0.0,0
Edyta Wynberg,2,0.0017969451931716084,0.0,0.01234743053672686,0.4662870023614722,Edyta Wynberg,2,0.0017969451931716,0.0,0
Martin A. Nowak,2,0.0017969451931716084,0.0,0.012374769506475595,0.4662870023614722,Martin A. Nowak,2,0.0017969451931716,0.0,0
Masha Drokova,3,0.0026954177897574125,8.079789537642123e-07,0.013529982557199026,0.4664934153771258,Masha Drokova,3,0.0026954177897574,8.079789537642123e-07,0
Edward Epstein,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Edward Epstein,1,0.0008984725965858,0.0,0
Owen Blicksilver,2,0.0017969451931716084,0.0,0.012518608164733007,0.4664934153771258,Owen Blicksilver,2,0.0017969451931716,0.0,8
Stanley Rosenberg,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Stanley Rosenberg,1,0.0008984725965858,0.0,0
Benjamin Broclawski,2,0.0017969451931716084,0.0,0.01234743053672686,0.4662870023614722,Benjamin Broclawski,2,0.0017969451931716,0.0,0
Stephane Queneudec,2,0.0017969451931716084,0.0,0.01234743053672686,0.4662870023614722,Stephane Queneudec,2,0.0017969451931716,0.0,0
Anas Alrasheed,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Anas Alrasheed,1,0.0008984725965858,0.0,0
William McLendon,4,0.0035938903863432167,0.0,0.015615150414524678,0.46815132178450786,William McLendon,4,0.0035938903863432,0.0,0
Barry J. Cohe,3,0.0026954177897574125,0.0,0.01414409414835309,0.4664934153771258,Barry J. Cohe,3,0.0026954177897574,0.0,1
Al Franken,3,0.0026954177897574125,0.0,0.012747059089160859,0.47150274064292047,Al Franken,3,0.0026954177897574,0.0,5
John Rogers,3,0.0026954177897574125,0.0,0.012747059089160859,0.47150274064292047,John Rogers,3,0.0026954177897574,0.0,5
Barry J Cohen,5,0.004492362982929021,0.0,0.013291004991052232,0.466906790135989,Barry J Cohen,5,0.004492362982929,0.0,25
Dave Deyoe,5,0.004492362982929021,0.0,0.013291004991052232,0.466906790135989,Dave Deyoe,5,0.004492362982929,0.0,25
Joseph Vinciguerra,5,0.004492362982929021,0.0,0.013291004991052232,0.466906790135989,Joseph Vinciguerra,5,0.004492362982929,0.0,25
Melanie Spinel!,5,0.004492362982929021,0.0,0.013291004991052232,0.466906790135989,Melanie Spinel!,5,0.004492362982929,0.0,25
Ruth Wimer,5,0.004492362982929021,0.0,0.013291004991052232,0.466906790135989,Ruth Wimer,5,0.004492362982929,0.0,25
Steven Pfeiffer,7,0.006289308176100629,1.2119684306463184e-06,0.015349628391824332,0.4679434393147989,Steven Pfeiffer,7,0.0062893081761006,1.2119684306463184e-06,1
Lesley Groffl,2,0.0017969451931716084,0.0,0.013513791612576695,0.4662870023614722,Lesley Groffl,2,0.0017969451931716,0.0,1
Rebecca,4,0.0035938903863432167,0.0,0.014331096652007599,0.467320898153848,Rebecca,4,0.0035938903863432,0.0,1
Joana Vicente,6,0.005390835579514825,0.0,0.015025815312165042,0.46773574138345636,Joana Vicente,6,0.0053908355795148,0.0,1
Lila Walker,6,0.005390835579514825,0.0,0.015025815312165042,0.46773574138345636,Lila Walker,6,0.0053908355795148,0.0,1
Rebecca Drescher,6,0.005390835579514825,0.0,0.015025815312165042,0.46773574138345636,Rebecca Drescher,6,0.0053908355795148,0.0,1
Lawrence Henry Summers,4,0.0035938903863432167,0.0,0.014113325073985897,0.4671137523656592,Lawrence Henry Summers,4,0.0035938903863432,0.0,0
Jeffrey E. Schwartman,1,0.0008984725965858042,0.0,0.0014660370693284682,0.32534999238559037,Jeffrey E. Schwartman,1,0.0008984725965858,0.0,1
Peter Aldhous,15,0.013477088948787063,0.002772877948834376,0.014899346082436564,0.4704502791682711,Peter Aldhous,15,0.013477088948787,0.0027728779488343,12
Azeen Ghorayshi,13,0.011680143755615454,0.0010663289280073989,0.01486529565498825,0.47003060898168025,Azeen Ghorayshi,13,0.0116801437556154,0.0010663289280073,12
Cynthia Jewett,13,0.011680143755615454,0.0010663289280073989,0.01486529565498825,0.47003060898168025,Cynthia Jewett,13,0.0116801437556154,0.0010663289280073,12
Erin Ellison,13,0.011680143755615454,0.0010663289280073989,0.01486529565498825,0.47003060898168025,Erin Ellison,13,0.0116801437556154,0.0010663289280073,12
Kiaran Kirk,13,0.011680143755615454,0.0010663289280073989,0.01486529565498825,0.47003060898168025,Kiaran Kirk,13,0.0116801437556154,0.0010663289280073,12
Nancy Portland I,8,0.0071877807726864335,0.0,0.0028153675510797687,0.31885283671313985,Nancy Portland I,8,0.0071877807726864,0.0,12
Susan Nickel-Schindewolf,13,0.011680143755615454,0.0010663289280073989,0.01486529565498825,0.47003060898168025,Susan Nickel-Schindewolf,13,0.0116801437556154,0.0010663289280073,12
Virginia Hughes,13,0.011680143755615454,0.0010663289280073989,0.01486529565498825,0.47003060898168025,Virginia Hughes,13,0.0116801437556154,0.0010663289280073,12
Sam Harris,9,0.008086253369272238,0.0,0.002881992746954611,0.31894934180899737,Sam Harris,9,0.0080862533692722,0.0,12
Travis Pangburn,9,0.008086253369272238,0.0,0.002881992746954611,0.31894934180899737,Travis Pangburn,9,0.0080862533692722,0.0,12
Israel Horovitz,3,0.0026954177897574125,0.0,0.013024989539047498,0.4664934153771258,Israel Horovitz,3,0.0026954177897574,0.0,0
Rachel Horovitz,3,0.0026954177897574125,0.0,0.013024989539047498,0.4664934153771258,Rachel Horovitz,3,0.0026954177897574,0.0,0
nancy dahl,2,0.0017969451931716084,0.0,0.0007534808841205837,0.31827503030411575,nancy dahl,2,0.0017969451931716,0.0,12
Nancy Portland,2,0.0017969451931716084,0.0,0.0007534808841205837,0.31827503030411575,Nancy Portland,2,0.0017969451931716,0.0,12
Matthew Schafe,9,0.008086253369272238,0.0,0.002881992746954611,0.31894934180899737,Matthew Schafe,9,0.0080862533692722,0.0,12
Peter Aldhousl,9,0.008086253369272238,0.0,0.002881992746954611,0.31894934180899737,Peter Aldhousl,9,0.0080862533692722,0.0,12
Brad S Karp,2,0.0017969451931716084,0.0,0.012723885193638726,0.4662870023614722,Brad S Karp,2,0.0017969451931716,0.0,0
Bill Friedler,8,0.0071877807726864335,0.0,0.015706614814711563,0.46773574138345636,Bill Friedler,8,0.0071877807726864,0.0,1
Catherine Barton Rossetti,8,0.0071877807726864335,0.0,0.015706614814711563,0.46773574138345636,Catherine Barton Rossetti,8,0.0071877807726864,0.0,1
Deborah Pechet Quinan,8,0.0071877807726864335,0.0,0.015706614814711563,0.46773574138345636,Deborah Pechet Quinan,8,0.0071877807726864,0.0,1
Deborah Qualia Howe,8,0.0071877807726864335,0.0,0.015706614814711563,0.46773574138345636,Deborah Qualia Howe,8,0.0071877807726864,0.0,1
Jayne Mahoney,8,0.0071877807726864335,0.0,0.015706614814711563,0.46773574138345636,Jayne Mahoney,8,0.0071877807726864,0.0,1
Michele Orchanian,8,0.0071877807726864335,0.0,0.015706614814711563,0.46773574138345636,Michele Orchanian,8,0.0071877807726864,0.0,1
Ruberto Israel & Weiner,8,0.0071877807726864335,0.0,0.015706614814711563,0.46773574138345636,Ruberto Israel & Weiner,8,0.0071877807726864,0.0,1
Stephen Hanso,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,Stephen Hanso,1,0.0008984725965858,0.0,0
David Willis,1,0.0008984725965858042,0.0,0.012061990121582438,0.46608077193141406,David Willis,1,0.0008984725965858,0.0,0
Seth Mager,2,0.0017969451931716084,0.0,0.0131168918749866,0.4662870023614722,Seth Mager,2,0.0017969451931716,0.0,0
Deborah Rhode,5,0.004492362982929021,0.0,0.001239173902843951,0.32089178603438706,Deborah Rhode,5,0.004492362982929,0.0,2
Miriam Rozen,5,0.004492362982929021,0.0,0.001239173902843951,0.32089178603438706,Miriam Rozen,5,0.004492362982929,0.0,2
Saved by Internet Explorer 11,5,0.004492362982929021,0.0,0.001239173902843951,0.32089178603438706,Saved by Internet Explorer 11,5,0.004492362982929,0.0,2
Sigrid McCawley,5,0.004492362982929021,0.0,0.001239173902843951,0.32089178603438706,Sigrid McCawley,5,0.004492362982929,0.0,2
Diane Ziman,2,0.0017969451931716084,0.0,0.01234743053672686,0.4662870023614722,Diane Ziman,2,0.0017969451931716,0.0,0
Philip Levine,2,0.0017969451931716084,0.0,0.01234743053672686,0.4662870023614722,Philip Levine,2,0.0017969451931716,0.0,0
Paul Marino,20,0.017969451931716084,0.0,0.02484149398137056,0.4702403504403959,Paul Marino,20,0.017969451931716,0.0,10
Richard L. Shamos,20,0.017969451931716084,0.0,0.02484149398137056,0.4702403504403959,Richard L. Shamos,20,0.017969451931716,0.0,10
Robert Cromwell,20,0.017969451931716084,0.0,0.02484149398137056,0.4702403504403959,Robert Cromwell,20,0.017969451931716,0.0,10
Paul Barrett,3,0.0026954177897574125,0.0,0.013848161733308348,0.4667000112209598,Paul Barrett,3,0.0026954177897574,0.0,1
Greg,2,0.0017969451931716084,0.0,0.013528027190910908,0.4664934153771258,Greg,2,0.0017969451931716,0.0,1
Sidney Blumenthal,2,0.0017969451931716084,0.0,0.013364364841021688,0.4662870023614722,Sidney Blumenthal,2,0.0017969451931716,0.0,2
Kia Kokalitcheva,2,0.0017969451931716084,0.0,0.012369388915072613,0.4662870023614722,Kia Kokalitcheva,2,0.0017969451931716,0.0,19
LHS Office,2,0.0017969451931716084,0.0,0.012376091427823487,0.4662870023614722,LHS Office,2,0.0017969451931716,0.0,0
Adrienne Ross,9,0.008086253369272238,8.079789537642122e-07,0.0151615464366815,0.46773574138345636,Adrienne Ross,9,0.0080862533692722,8.079789537642122e-07,2
Alexander Marlow,8,0.0071877807726864335,0.0,0.01484170160272456,0.4675282277448657,Alexander Marlow,8,0.0071877807726864,0.0,2
Frances Martel,8,0.0071877807726864335,0.0,0.01484170160272456,0.4675282277448657,Frances Martel,8,0.0071877807726864,0.0,2
Oliver Lane,9,0.008086253369272238,8.079789537642122e-07,0.0151615464366815,0.46773574138345636,Oliver Lane,9,0.0080862533692722,8.079789537642122e-07,2
Raheem Kassam,9,0.008086253369272238,8.079789537642122e-07,0.0151615464366815,0.46773574138345636,Raheem Kassam,9,0.0080862533692722,8.079789537642122e-07,2
Thomas D. Williams,9,0.008086253369272238,8.079789537642122e-07,0.0151615464366815,0.46773574138345636,Thomas D. Williams,9,0.0080862533692722,8.079789537642122e-07,2
Alexander Marlow Frances Martel,6,0.005390835579514825,0.0,0.014155496700557218,0.4671137523656592,Alexander Marlow Frances Martel,6,0.0053908355795148,0.0,2
Sean Bannon,8,0.0071877807726864335,0.0,0.01484170160272456,0.4675282277448657,Sean Bannon,8,0.0071877807726864,0.0,2
Cole Mackay,7,0.006289308176100629,0.0,0.015352614255313158,0.4675282277448657,Cole Mackay,7,0.0062893081761006,0.0,1
Hamdy Hamoudi,7,0.006289308176100629,0.0,0.015352614255313158,0.4675282277448657,Hamdy Hamoudi,7,0.0062893081761006,0.0,1
Hootan Yazhari,7,0.006289308176100629,0.0,0.015352614255313158,0.4675282277448657,Hootan Yazhari,7,0.0062893081761006,0.0,1
Marwan,7,0.006289308176100629,0.0,0.015352614255313158,0.4675282277448657,Marwan,7,0.0062893081761006,0.0,1
Talal,7,0.006289308176100629,0.0,0.015352614255313158,0.4675282277448657,Talal,7,0.0062893081761006,0.0,1
Gerry Baker,3,0.0026954177897574125,0.0,0.01305531572609882,0.4664934153771258,Gerry Baker,3,0.0026954177897574,0.0,2
Miro Lajcak,3,0.0026954177897574125,0.0,0.01305531572609882,0.4664934153771258,Miro Lajcak,3,0.0026954177897574,0.0,2
Miro Lacjak,6,0.005390835579514825,0.0,0.017612698344867745,0.4679434393147989,Miro Lacjak,6,0.0053908355795148,0.0,2
Steve Bannor,8,0.0071877807726864335,5.98289177668262e-06,0.018274380776310557,0.46835938903863433,Steve Bannor,8,0.0071877807726864,5.98289177668262e-06,2
David Haig,6,0.005390835579514825,4.32845868087971e-06,0.017252692497011782,0.4679434393147989,David Haig,6,0.0053908355795148,4.32845868087971e-06,6
Robert Triversi,2,0.0017969451931716084,0.0,0.012460832922617168,0.4662870023614722,Robert Triversi,2,0.0017969451931716,0.0,6
Lajcak Miroslay,2,0.0017969451931716084,0.0,0.01234743053672686,0.4662870023614722,Lajcak Miroslay,2,0.0017969451931716,0.0,0
Miroslav Laj6ak,2,0.0017969451931716084,0.0,0.01234743053672686,0.4662870023614722,Miroslav Laj6ak,2,0.0017969451931716,0.0,0
Tina Brown,2,0.0017969451931716084,0.0,0.012471036060030558,0.46773574138345636,Tina Brown,2,0.0017969451931716,0.0,12
Alan S. Halperin,17,0.015274034141958671,0.0,0.029353598108903547,0.47108119147828664,Alan S. Halperin,17,0.0152740341419586,0.0,1
Brice,17,0.015274034141958671,0.0,0.029353598108903547,0.47108119147828664,Brice,17,0.0152740341419586,0.0,1
Lisa Emelia Svensson,17,0.015274034141958671,0.0,0.029353598108903547,0.47108119147828664,Lisa Emelia Svensson,17,0.0152740341419586,0.0,1
Vanessa Eng,17,0.015274034141958671,0.0,0.029353598108903547,0.47108119147828664,Vanessa Eng,17,0.0152740341419586,0.0,1
Gordon Getty,36,0.03234501347708895,7.88991448350754e-05,0.04987938414791364,0.4742613075323705,Gordon Getty,36,0.0323450134770889,7.88991448350754e-05,6
Norman Finkelstein,5,0.004492362982929021,0.0,0.01697113922935221,0.46773574138345636,Norman Finkelstein,5,0.004492362982929,0.0,6
Alan Rogers,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Alan Rogers,33,0.0296495956873315,0.0,6
Alex.Family Pines,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Alex.Family Pines,33,0.0296495956873315,0.0,6
Anna Dreber,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Anna Dreber,33,0.0296495956873315,0.0,6
Anula Jayasuriya,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Anula Jayasuriya,33,0.0296495956873315,0.0,6
Bill Prezant,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Bill Prezant,33,0.0296495956873315,0.0,6
Bobby McCormick,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Bobby McCormick,33,0.0296495956873315,0.0,6
Clair Brown,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Clair Brown,33,0.0296495956873315,0.0,6
Clive Crook,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Clive Crook,33,0.0296495956873315,0.0,6
Dane Stangleriliron Bailey,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Dane Stangleriliron Bailey,33,0.0296495956873315,0.0,6
David Darst,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,David Darst,33,0.0296495956873315,0.0,6
Ditsa Pines,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Ditsa Pines,33,0.0296495956873315,0.0,6
Evan Smith,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Evan Smith,33,0.0296495956873315,0.0,6
Gerry Ohrstrom,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Gerry Ohrstrom,33,0.0296495956873315,0.0,6
Halligan,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Halligan,33,0.0296495956873315,0.0,6
Jim,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Jim,33,0.0296495956873315,0.0,6
John Mallen,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,John Mallen,33,0.0296495956873315,0.0,6
Lee Silver,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Lee Silver,33,0.0296495956873315,0.0,6
Marguerite Atkins,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Marguerite Atkins,33,0.0296495956873315,0.0,6
Matt Ridley,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Matt Ridley,33,0.0296495956873315,0.0,6
Mike Cagney,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Mike Cagney,33,0.0296495956873315,0.0,6
Monika Gruter Cheney,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Monika Gruter Cheney,33,0.0296495956873315,0.0,6
Ms. Yvette Robbins,33,0.02964959568733154,0.0,0.04697997813964463,0.47277192702419346,Ms. Yvette Robbins,33,0.0296495956873315,0.0,6
